fighter_url,first_name,last_name,nickname,stance,wins,losses,draws,slpm,sapm,td_avg,sub_avg,full_name,height_inches,reach_inches,weight_lbs,total_fights,win_pct,str_acc_career,str_def_career,td_acc_career,td_def_career,dob_parsed
http://www.ufcstats.com/fighter-details/a1ad35b98a9136e5,Lawrence,Lui,Lok Yin,Orthodox,8,1,0,3.72,3.32,5.3,0.0,Lawrence Lui,67.0,72.0,135.0,9,0.8888888888888888,0.39,0.6,0.4,1.0,1996-08-04
http://www.ufcstats.com/fighter-details/e26882820f9e8df5,Mike,Lullo,,Orthodox,8,3,0,2.48,4.84,1.18,0.6,Mike Lullo,68.0,,145.0,11,0.7272727272727273,0.36,0.4,0.11,,1979-07-24
http://www.ufcstats.com/fighter-details/1fd9f744105024a8,Juan Andres,Luna,,Orthodox,12,1,0,3.27,3.0,0.0,0.0,Juan Andres Luna,67.0,72.0,125.0,13,0.9230769230769231,0.31,0.65,,,1995-08-20
http://www.ufcstats.com/fighter-details/5b1effb0db45273a,Paula,Luna,La Prodigia,Orthodox,5,3,0,0.65,6.2,0.0,0.0,Paula Luna,62.0,62.0,125.0,8,0.625,0.5,0.17,,,1999-07-05
http://www.ufcstats.com/fighter-details/faf317c665546a36,Santiago,Luna,BorderBoy,Orthodox,8,0,0,8.2,3.82,4.21,0.8,Santiago Luna,69.0,74.0,135.0,8,1.0,0.54,0.71,0.83,0.5,2004-08-06
http://www.ufcstats.com/fighter-details/ce632027bf2a871b,Dalcha,Lungiambula,Champion,Orthodox,11,6,0,3.07,3.93,2.14,0.0,Dalcha Lungiambula,68.0,76.0,185.0,17,0.6470588235294118,0.45,0.52,0.45,0.77,1987-07-31
http://www.ufcstats.com/fighter-details/4887e5bc4dbb73ff,Alexandru,Lungu,,Orthodox,14,4,0,3.61,7.22,0.0,0.0,Alexandru Lungu,72.0,,385.0,18,0.7777777777777778,0.66,0.4,,,1974-09-03
http://www.ufcstats.com/fighter-details/6d4b63c767106d3a,Vicente,Luque,The Silent Assassin,Orthodox,24,12,1,4.8,5.24,0.89,0.7,Vicente Luque,71.0,75.0,185.0,37,0.6486486486486487,0.5,0.51,0.48,0.59,1991-11-27
http://www.ufcstats.com/fighter-details/505934897b8b4824,Thaddeus,Luster,,,0,1,0,0.0,0.0,0.0,0.0,Thaddeus Luster,75.0,,210.0,1,0.0,,,,,
http://www.ufcstats.com/fighter-details/622f015c81a9b13a,Travis,Lutter,The Serial Killer,Orthodox,10,6,0,0.41,2.42,1.95,0.7,Travis Lutter,71.0,75.0,185.0,16,0.625,0.32,0.42,0.24,0.3,1973-05-12
http://www.ufcstats.com/fighter-details/12630a4aa0894da8,Joilton,Lutterbach,Peregrino,Orthodox,38,9,0,0.0,0.0,0.0,0.0,Joilton Lutterbach,73.0,75.0,185.0,47,0.8085106382978723,,,,,1992-11-05
http://www.ufcstats.com/fighter-details/7832f2f62f04178f,Tucker,Lutz,Top Gun,Orthodox,12,4,0,3.74,3.25,1.99,0.2,Tucker Lutz,68.0,72.0,145.0,16,0.75,0.46,0.44,0.44,0.69,1994-07-12
http://www.ufcstats.com/fighter-details/5a4913108a3b9190,Lv,Zhenhong,,Switch,16,6,0,0.0,0.0,0.0,0.0,Lv Zhenhong,68.0,67.0,145.0,22,0.7272727272727273,,,,,1993-06-25
http://www.ufcstats.com/fighter-details/710d93f1508f7104,Stevie,Lynch,,Orthodox,5,2,0,2.47,7.06,0.0,0.0,Stevie Lynch,70.0,,170.0,7,0.7142857142857143,0.25,0.41,,,
http://www.ufcstats.com/fighter-details/edfe95e3c33a4bf8,Adam,Lynn,,Orthodox,17,10,0,1.47,6.95,0.0,0.0,Adam Lynn,70.0,,155.0,27,0.6296296296296297,0.63,0.1,,0.5,1977-11-16
http://www.ufcstats.com/fighter-details/91acd6910b802a9e,Chris,Lytle,Lights Out,Orthodox,31,18,5,3.76,3.03,0.7,2.4,Chris Lytle,71.0,68.0,170.0,54,0.5740740740740741,0.45,0.58,0.55,0.55,1974-08-18
http://www.ufcstats.com/fighter-details/cb680d85b84cbfd9,Raphael,Uchegbu,,Orthodox,10,2,0,2.46,2.85,1.48,0.0,Raphael Uchegbu,69.0,73.0,135.0,12,0.8333333333333334,0.48,0.5,0.16,,1995-08-16
http://www.ufcstats.com/fighter-details/1d76f07ffdd765c2,Takeru,Uchida,,Southpaw,6,1,0,0.0,0.0,0.0,4.4,Takeru Uchida,65.0,68.0,125.0,7,0.8571428571428571,,,,,2002-09-30
http://www.ufcstats.com/fighter-details/8f2deefe8c5dfb5d,Alberto,Uda,,Orthodox,12,2,0,1.79,3.49,2.83,0.0,Alberto Uda,75.0,,185.0,14,0.8571428571428571,0.52,0.45,0.5,0.66,1984-08-08
http://www.ufcstats.com/fighter-details/bcd124bcd3d5be46,Ryuki,Ueyama,,Southpaw,12,18,5,0.13,1.4,0.5,1.5,Ryuki Ueyama,71.0,,180.0,35,0.34285714285714286,0.21,0.46,1.0,,1976-04-17
http://www.ufcstats.com/fighter-details/10ccf4ec9913cadc,Christian,Uflacker,,,5,0,0,0.0,0.0,0.0,0.0,Christian Uflacker,71.0,,170.0,5,1.0,,,,,1985-08-04
http://www.ufcstats.com/fighter-details/4a1a492f299581d9,Andy,Uhrich,,,11,6,0,0.0,0.0,0.0,0.0,Andy Uhrich,72.0,,170.0,17,0.6470588235294118,,,,,
http://www.ufcstats.com/fighter-details/f00ac08ab056af5d,Tagir,Ulanbekov,,Southpaw,17,3,0,3.01,3.44,2.73,1.5,Tagir Ulanbekov,67.0,70.0,125.0,20,0.85,0.48,0.5,0.39,0.63,1991-08-07
http://www.ufcstats.com/fighter-details/9014c02eff8b3d62,Carlos,Ulberg,Black Jag,Orthodox,15,1,0,6.57,4.03,0.53,0.2,Carlos Ulberg,76.0,77.0,205.0,16,0.9375,0.55,0.51,0.6,0.85,1990-11-07
http://www.ufcstats.com/fighter-details/7a39bbac8cc0fa70,Gasan,Umalatov,Cobra,Orthodox,17,4,2,2.23,4.1,0.75,0.0,Gasan Umalatov,71.0,71.0,170.0,23,0.7391304347826086,0.39,0.59,0.17,0.9,1982-09-11
http://www.ufcstats.com/fighter-details/4793a2d90f5ab8ae,Jeremy,Umphries,,,5,2,0,0.0,0.0,0.0,0.0,Jeremy Umphries,,,160.0,7,0.7142857142857143,,,,,
http://www.ufcstats.com/fighter-details/1e310618d02ff93b,Zach,Underwood,,,13,7,0,0.0,0.0,0.0,0.0,Zach Underwood,74.0,,185.0,20,0.65,,,,,
http://www.ufcstats.com/fighter-details/eb1723480fa2f96c,Caol,Uno,Uno Shoten,Southpaw,33,19,5,1.91,1.9,1.95,0.5,Caol Uno,67.0,70.0,155.0,57,0.5789473684210527,0.49,0.5,0.31,0.37,1975-05-08
http://www.ufcstats.com/fighter-details/58258914525740a5,Kengo,Ura,Uraken,,14,12,2,1.05,2.38,2.85,1.4,Kengo Ura,69.0,,165.0,28,0.5,0.37,0.48,0.28,0.5,1981-06-20
http://www.ufcstats.com/fighter-details/5e23f30e9c6ed74e,Logan,Urban,Hulk,Orthodox,5,1,0,2.55,16.6,0.0,0.0,Logan Urban,72.0,72.0,170.0,6,0.8333333333333334,0.66,0.27,,,1994-04-22
http://www.ufcstats.com/fighter-details/4b8fb0453a596b8e,Hector,Urbina,El Toro,Orthodox,17,10,1,0.97,2.44,0.0,3.8,Hector Urbina,71.0,73.0,170.0,28,0.6071428571428571,0.38,0.39,,0.38,1987-09-17
http://www.ufcstats.com/fighter-details/47fcdcaccb58ca80,Elias,Urbina,,Southpaw,3,1,0,3.85,6.17,0.0,0.0,Elias Urbina,75.0,77.0,185.0,4,0.75,0.37,0.5,,,1993-10-09
http://www.ufcstats.com/fighter-details/b12fb759e02378de,Gilbert,Urbina,The RGV Bad Boy,Orthodox,7,5,0,5.57,4.62,2.86,0.7,Gilbert Urbina,75.0,75.0,170.0,12,0.5833333333333334,0.56,0.44,0.44,,1996-04-05
http://www.ufcstats.com/fighter-details/4252b09f0c8c4472,Guilherme,Uriel,Urso,Orthodox,6,2,0,1.15,4.43,0.0,0.0,Guilherme Uriel,73.0,74.0,265.0,8,0.75,0.43,0.22,,0.53,1997-02-18
http://www.ufcstats.com/fighter-details/e78c4c3d329c531b,Nick,Urso,,Southpaw,10,3,0,3.61,5.06,0.0,0.0,Nick Urso,66.0,66.0,125.0,13,0.7692307692307693,0.45,0.36,,,1985-09-26
http://www.ufcstats.com/fighter-details/c34e5849184b08c3,Yasuhiro,Urushitani,,Southpaw,21,8,6,3.47,4.71,0.0,0.0,Yasuhiro Urushitani,65.0,,125.0,35,0.6,0.39,0.65,,0.8,1976-09-08
http://www.ufcstats.com/fighter-details/fe30c5f5cc3e028b,Sho Patrick,Usami,Savage,Orthodox,4,1,0,0.0,0.0,0.0,0.0,Sho Patrick Usami,69.0,70.0,155.0,5,0.8,,,,,2000-05-08
http://www.ufcstats.com/fighter-details/f1b2aa7853d1ed6e,Kamaru,Usman,The Nigerian Nightmare,Switch,21,4,0,4.16,2.67,2.79,0.1,Kamaru Usman,72.0,76.0,170.0,25,0.84,0.51,0.55,0.44,0.89,1987-05-11
http://www.ufcstats.com/fighter-details/da7f113b5ea39c43,Mohammed,Usman,The Motor,Orthodox,12,4,0,3.85,4.27,0.56,0.0,Mohammed Usman,74.0,79.0,239.0,16,0.75,0.39,0.51,0.14,0.66,1989-04-01
http://www.ufcstats.com/fighter-details/6546af7ab545b90c,Darren,Uyenoyama,BC,Orthodox,10,6,0,1.34,2.21,1.42,0.7,Darren Uyenoyama,66.0,65.0,125.0,16,0.625,0.39,0.66,0.33,0.35,1979-10-15
http://www.ufcstats.com/fighter-details/e6dac752a2418a88,Rubens,Xavier,Macula,Orthodox,5,3,0,0.77,1.82,2.1,1.1,Rubens Xavier,75.0,,220.0,8,0.625,0.42,0.21,0.4,0.25,1974-09-08
http://www.ufcstats.com/fighter-details/86bace9e4ad85542,Xiao,Long,,Orthodox,27,11,0,5.06,3.85,0.74,0.0,Xiao Long,68.0,70.0,135.0,38,0.7105263157894737,0.47,0.5,0.27,0.82,1998-04-13
http://www.ufcstats.com/fighter-details/e415ea6f8d41c917,Xie,Bin,The Stalker,Orthodox,13,5,0,3.99,2.73,2.71,0.0,Xie Bin,70.0,72.0,145.0,18,0.7222222222222222,0.43,0.6,0.42,0.4,1998-02-28
http://www.ufcstats.com/fighter-details/2cdb479a0ef0ee1d,Xiong,Jingnan,The Panda,,19,2,0,0.0,0.0,0.0,0.0,Xiong Jingnan,,,115.0,21,0.9047619047619048,,,,,1988-01-12
http://www.ufcstats.com/fighter-details/85248da6e9e2f7e7,Jamie,Yager,The Chosyn 1,Orthodox,8,4,0,3.08,2.55,0.0,0.0,Jamie Yager,73.0,,185.0,12,0.6666666666666666,0.39,0.63,,0.66,1983-11-29
http://www.ufcstats.com/fighter-details/cc84b68f862b466f,Eddie,Yagin,The Filipino Phenom,Orthodox,16,7,1,3.13,5.77,0.0,1.0,Eddie Yagin,67.0,,145.0,24,0.6666666666666666,0.3,0.42,,0.62,1979-03-23
http://www.ufcstats.com/fighter-details/94527830000ab715,Rani,Yahya,,Orthodox,28,12,1,1.71,2.08,2.73,1.8,Rani Yahya,66.0,67.0,135.0,41,0.6829268292682927,0.38,0.5,0.3,0.29,1984-09-12
http://www.ufcstats.com/fighter-details/3753714927f18437,Mohammad,Yahya,The UAE Warrior,Switch,12,6,0,3.5,6.39,0.5,0.5,Mohammad Yahya,69.0,73.0,145.0,18,0.6666666666666666,0.39,0.43,0.2,0.42,1994-05-23
http://www.ufcstats.com/fighter-details/95aff2fd8d09a5f0,Abdul Rakhman,Yakhyaev,The Hunter,Orthodox,9,0,0,7.4,2.3,11.49,7.7,Abdul Rakhman Yakhyaev,74.0,78.0,205.0,9,1.0,0.67,0.57,0.75,1.0,2001-03-01
http://www.ufcstats.com/fighter-details/d06f8869449ba7bd,Alexander,Yakovlev,Russian Thunder,Southpaw,24,10,1,1.74,2.41,1.66,0.1,Alexander Yakovlev,75.0,74.0,155.0,35,0.6857142857142857,0.47,0.58,0.35,0.72,1984-07-18
http://www.ufcstats.com/fighter-details/6014d25e73b669c9,Keiichiro,Yamamiya,,Southpaw,45,35,10,0.0,0.0,0.0,0.0,Keiichiro Yamamiya,71.0,,185.0,90,0.5,,,,,1972-07-12
http://www.ufcstats.com/fighter-details/9f488f520ed25bbf,Kenichi,Yamamoto,,Orthodox,5,12,2,0.3,1.93,0.0,0.3,Kenichi Yamamoto,72.0,,170.0,19,0.2631578947368421,0.46,0.38,,0.1,1976-07-11
http://www.ufcstats.com/fighter-details/eed2b71d77d95416,Yoshihisa,Yamamoto,,Southpaw,14,25,1,1.65,3.05,1.0,0.6,Yoshihisa Yamamoto,74.0,,220.0,40,0.35,0.38,0.53,0.2,0.5,1970-07-04
http://www.ufcstats.com/fighter-details/351264d11286d09a,Atsushi,Yamamoto,,Orthodox,19,11,3,1.97,1.27,1.12,0.0,Atsushi Yamamoto,66.0,,139.0,33,0.5757575757575758,0.39,0.7,0.33,1.0,1980-10-02
http://www.ufcstats.com/fighter-details/4834ff149dc9542a,Norifumi,Yamamoto,Kid,Southpaw,18,6,0,2.09,2.01,0.41,0.0,Norifumi Yamamoto,64.0,66.0,135.0,24,0.75,0.45,0.57,0.22,0.45,1977-03-15
http://www.ufcstats.com/fighter-details/283645128ae57eda,Hiroko,Yamanaka,Cat's Eye,,13,3,0,2.1,3.54,0.0,0.0,Hiroko Yamanaka,71.0,,135.0,16,0.8125,0.26,0.63,,1.0,1978-10-24
http://www.ufcstats.com/fighter-details/9e1a7101fefe9746,Goiti,Yamauchi,,,21,3,0,1.66,1.01,0.0,4.3,Goiti Yamauchi,70.0,,145.0,24,0.875,0.54,0.66,,,1993-01-05
http://www.ufcstats.com/fighter-details/d8bf3df51ff3a270,Wataru,Yamauchi,,Orthodox,7,2,0,4.01,3.57,0.0,0.0,Wataru Yamauchi,66.0,68.0,125.0,9,0.7777777777777778,0.52,0.62,,0.66,1999-06-22
http://www.ufcstats.com/fighter-details/d1d20e651e6cbc02,Takeshi,Yamazaki,,Southpaw,15,12,3,0.57,1.57,4.5,1.0,Takeshi Yamazaki,68.0,,139.0,30,0.5,0.25,0.47,0.5,1.0,1977-05-25
http://www.ufcstats.com/fighter-details/c41d426cc7326d1b,Yan,Xiaonan,,Orthodox,19,5,0,4.69,3.23,0.84,0.0,Yan Xiaonan,65.0,63.0,115.0,24,0.7916666666666666,0.45,0.6,0.73,0.64,1989-06-16
http://www.ufcstats.com/fighter-details/d661ce4da776fc20,Petr,Yan,No Mercy,Switch,20,5,0,5.16,4.24,1.7,0.1,Petr Yan,67.0,67.0,135.0,25,0.8,0.54,0.59,0.49,0.86,1993-02-11
http://www.ufcstats.com/fighter-details/5c9c2e247c836b67,Yan,Qihui,Queen Kong,Orthodox,25,5,0,4.38,5.06,3.68,0.0,Yan Qihui,63.0,62.0,125.0,30,0.8333333333333334,0.46,0.54,0.69,0.62,1996-10-21
http://www.ufcstats.com/fighter-details/7c592bf20095fd17,Yuito,Yanagawa,,,8,1,0,0.0,0.0,0.0,0.0,Yuito Yanagawa,,,145.0,9,0.8888888888888888,,,,,2000-10-16
http://www.ufcstats.com/fighter-details/0a95c474e61a6c44,Adam,Yandiev,Boroda,Orthodox,9,1,0,0.18,6.14,0.0,0.0,Adam Yandiev,69.0,74.0,185.0,10,0.9,0.08,0.36,,0.25,1988-08-07
http://www.ufcstats.com/fighter-details/0232cabbc30a2372,Adrian,Yanez,,Orthodox,17,6,1,5.96,5.24,0.0,0.0,Adrian Yanez,67.0,70.0,135.0,24,0.7083333333333334,0.41,0.56,,0.75,1993-11-29
http://www.ufcstats.com/fighter-details/aed06011bf62237b,Dongi,Yang,The Ox,Southpaw,13,3,0,3.55,3.21,1.7,0.5,Dongi Yang,70.0,73.0,185.0,16,0.8125,0.51,0.63,0.41,0.61,1984-12-07
http://www.ufcstats.com/fighter-details/d3c554d6e11fc9d6,Jianping,Yang,,Orthodox,11,4,1,1.4,2.07,1.0,0.0,Jianping Yang,67.0,,145.0,16,0.6875,0.26,0.65,0.25,0.33,1988-11-27
http://www.ufcstats.com/fighter-details/450bcab0968562c4,John,Yannis,,Southpaw,9,4,0,0.0,0.55,0.0,0.0,John Yannis,67.0,70.0,135.0,13,0.6923076923076923,,0.71,,,1994-07-07
http://www.ufcstats.com/fighter-details/d56caaa5e123f518,Masutatsu,Yano,,Orthodox,2,4,1,0.0,0.0,0.0,0.0,Masutatsu Yano,69.0,,198.0,7,0.2857142857142857,,,,,1975-07-11
http://www.ufcstats.com/fighter-details/2299605af59fd309,Emmanuel,Yarborough,,Open Stance,1,2,0,0.0,0.0,0.0,0.0,Emmanuel Yarborough,80.0,,770.0,3,0.3333333333333333,,,,,1960-09-05
http://www.ufcstats.com/fighter-details/a0b91014e9d16a76,Cale,Yarbrough,,Orthodox,8,3,0,3.16,10.0,0.0,0.0,Cale Yarbrough,73.0,,185.0,11,0.7272727272727273,0.27,0.72,,,1986-12-27
http://www.ufcstats.com/fighter-details/49e7e05f902479ca,Tadao,Yasuda,,Orthodox,2,4,0,2.7,0.85,0.75,0.0,Tadao Yasuda,76.0,,310.0,6,0.3333333333333333,0.73,0.6,0.14,,1963-10-09
http://www.ufcstats.com/fighter-details/620be7e0712d431b,Yoshiaki,Yatsu,,Orthodox,0,2,0,0.0,5.57,0.0,0.0,Yoshiaki Yatsu,73.0,,165.0,2,0.0,,0.48,,,1956-07-19
http://www.ufcstats.com/fighter-details/920632ca1b78fae5,Chris,Yee,,,4,6,0,0.0,0.0,0.0,0.0,Chris Yee,69.0,,185.0,10,0.4,,,,,
http://www.ufcstats.com/fighter-details/cc2fcae2c0dc501d,,Yibugele,Eagle,Southpaw,24,13,1,2.87,5.5,0.0,0.0,Yibugele,67.0,69.0,145.0,38,0.631578947368421,0.41,0.54,,0.81,1989-11-13
http://www.ufcstats.com/fighter-details/a78dc3910554dbae,Yin,Shuai,Black Panther,Southpaw,18,6,0,4.42,4.22,4.33,0.0,Yin Shuai,65.0,66.0,125.0,24,0.75,0.43,0.54,0.41,0.83,1997-01-01
http://www.ufcstats.com/fighter-details/3f11fd1751fa83b1,,Yizha,,Orthodox,26,6,0,3.25,2.88,3.42,0.9,Yizha,67.0,71.0,145.0,32,0.8125,0.47,0.49,0.33,0.64,1997-01-08
http://www.ufcstats.com/fighter-details/b4c6c904a9ffc5e8,Ashley,Yoder,SpiderMonkey,Southpaw,8,9,0,3.42,4.13,1.09,0.6,Ashley Yoder,67.0,69.0,115.0,17,0.47058823529411764,0.39,0.47,0.27,0.66,1987-10-20
http://www.ufcstats.com/fighter-details/35585d970300d45a,Hirotaka,Yokoi,Kaibatsu-Kun,Orthodox,11,5,0,1.52,3.42,1.87,0.4,Hirotaka Yokoi,71.0,,205.0,16,0.6875,0.33,0.38,0.41,0.66,1978-06-08
http://www.ufcstats.com/fighter-details/a8e8587a06e73c87,Kazunori,Yokota,,Orthodox,25,7,3,0.67,1.13,0.0,0.0,Kazunori Yokota,68.0,,154.0,35,0.7142857142857143,0.31,0.57,,,1978-04-03
http://www.ufcstats.com/fighter-details/40eb2aef4d5577d4,John,Yoo,,,0,1,0,0.0,0.0,0.0,0.0,John Yoo,,,135.0,1,0.0,,,,,
http://www.ufcstats.com/fighter-details/00b490982afd1b17,SangHoon,Yoo,Assassin,Orthodox,8,2,0,4.83,6.11,0.53,0.5,SangHoon Yoo,72.0,74.0,170.0,10,0.8,0.65,0.4,1.0,0.69,1990-01-18
http://www.ufcstats.com/fighter-details/a44020ea2e8cd026,JooSang,Yoo,Zombie Jr.,Orthodox,9,1,0,6.36,4.99,0.0,0.0,JooSang Yoo,67.0,71.0,145.0,10,0.9,0.58,0.56,,0.5,1994-01-21
http://www.ufcstats.com/fighter-details/ad99fa5325519169,Dong Sik,Yoon,,Orthodox,9,9,0,0.99,2.33,1.6,1.3,Dong Sik Yoon,72.0,,185.0,18,0.5,0.36,0.51,0.29,0.33,1972-08-24
http://www.ufcstats.com/fighter-details/29ab96eae72bad9f,ChangMin,Yoon,The Big Heart,Orthodox,8,3,1,5.7,2.15,1.9,0.0,ChangMin Yoon,68.0,70.0,145.0,12,0.6666666666666666,0.48,0.64,0.28,1.0,1994-05-10
http://www.ufcstats.com/fighter-details/ab8900ae1f1dfd4c,Yoshiyuki,Yoshida,Zenko,Southpaw,18,9,0,0.85,3.67,1.41,2.8,Yoshiyuki Yoshida,71.0,70.0,170.0,27,0.6666666666666666,0.36,0.36,0.28,0.25,1974-05-10
http://www.ufcstats.com/fighter-details/2eae41f61776c60f,Hidehiko,Yoshida,,Orthodox,6,8,1,1.05,1.89,1.09,2.2,Hidehiko Yoshida,71.0,,225.0,15,0.4,0.36,0.62,0.33,0.71,1969-09-03
http://www.ufcstats.com/fighter-details/2e517966267a468a,Kai,Yoshida,Scorpion,Southpaw,6,2,0,4.32,4.96,0.0,0.0,Kai Yoshida,69.0,69.0,125.0,8,0.75,0.5,0.54,,1.0,1999-10-10
http://www.ufcstats.com/fighter-details/a474aade8eb3a8f0,SuYoung,You,Yoo-Jitsu,Orthodox,16,4,0,2.15,2.01,4.26,0.4,SuYoung You,66.0,65.0,135.0,20,0.8,0.47,0.68,0.47,0.66,1995-12-11
http://www.ufcstats.com/fighter-details/79ff6545b0abc685,Kaitlin,Young,,Orthodox,7,9,1,2.83,6.33,2.5,0.0,Kaitlin Young,69.0,,135.0,17,0.4117647058823529,0.26,0.51,1.0,,1985-09-15
http://www.ufcstats.com/fighter-details/8d4943a9ce9f521b,Artenus,Young,,,10,12,0,0.0,0.0,0.0,0.0,Artenus Young,,,205.0,22,0.45454545454545453,,,,,1980-07-16
http://www.ufcstats.com/fighter-details/bf5183e1c1afc3b2,Trenell,Young,Savant,Orthodox,11,9,0,1.43,5.13,1.13,1.1,Trenell Young,66.0,,145.0,20,0.55,0.22,0.5,0.2,,1976-06-19
http://www.ufcstats.com/fighter-details/f59e9e49ef85b469,Jason,Young,Shotgun,Orthodox,9,6,0,2.97,3.2,1.98,0.0,Jason Young,69.0,73.0,145.0,15,0.6,0.37,0.5,0.66,0.55,1986-06-28
http://www.ufcstats.com/fighter-details/4cd8b03aee1d0138,Shane,Young,Smokin',Orthodox,13,8,0,5.19,5.46,0.63,0.0,Shane Young,68.0,72.0,145.0,21,0.6190476190476191,0.4,0.52,0.18,0.64,1993-07-31
http://www.ufcstats.com/fighter-details/568bbad0eaced57c,Shanna,Young,The Shanimal,Orthodox,9,6,0,3.18,4.88,0.0,0.6,Shanna Young,67.0,65.0,125.0,15,0.6,0.47,0.43,,0.53,1991-02-20
http://www.ufcstats.com/fighter-details/b2a78df161bd67f9,Gauge,Young,Gee Money,Orthodox,10,3,0,5.71,5.82,1.0,0.0,Gauge Young,69.0,70.0,155.0,13,0.7692307692307693,0.51,0.48,0.3,0.71,2000-07-14
http://www.ufcstats.com/fighter-details/98ec9f385cca47fc,Besam,Yousef,,Orthodox,7,4,0,3.14,3.98,1.33,0.0,Besam Yousef,71.0,,170.0,11,0.6363636363636364,0.53,0.38,0.66,0.5,1985-03-25
http://www.ufcstats.com/fighter-details/67ec58d7cf599835,Han Ten,Yun,,,0,1,0,0.0,0.0,0.0,0.0,Han Ten Yun,71.0,,220.0,1,0.0,,,,,
http://www.ufcstats.com/fighter-details/42078a86d3dd037b,Rob,Yundt,Monster,Orthodox,9,5,0,1.37,2.55,2.94,0.0,Rob Yundt,73.0,,185.0,14,0.6428571428571429,0.41,0.31,1.0,,1980-05-05
http://www.ufcstats.com/fighter-details/94426bb170c88115,Sodiq,Yusuff,Super,Orthodox,13,5,0,5.27,4.29,0.36,0.4,Sodiq Yusuff,69.0,71.0,155.0,18,0.7222222222222222,0.49,0.53,0.23,0.62,1993-05-19
http://www.ufcstats.com/fighter-details/d29b5c4f22c6357d,Gilbert,Yvel,The Hurricane,Orthodox,39,16,1,1.05,1.78,0.0,1.0,Gilbert Yvel,74.0,77.0,225.0,56,0.6964285714285714,0.47,0.5,,0.25,1976-06-30
http://www.ufcstats.com/fighter-details/373be586f370d400,Raquel,Pa'aluhi,Rocky,,6,5,0,1.71,3.42,0.0,0.0,Raquel Pa'aluhi,67.0,,135.0,11,0.5454545454545454,0.56,0.46,,0.18,1990-10-14
http://www.ufcstats.com/fighter-details/8cb76103cd8a1562,Nick,Pace,,Orthodox,8,3,0,1.48,3.14,2.52,0.5,Nick Pace,67.0,68.0,135.0,11,0.7272727272727273,0.34,0.57,0.43,0.54,1987-04-17
http://www.ufcstats.com/fighter-details/4652b685fa11e7fd,Jimmie,Pace,Big Bucks,,7,2,0,0.0,0.0,0.0,0.0,Jimmie Pace,,,185.0,9,0.7777777777777778,,,,,1996-04-09
http://www.ufcstats.com/fighter-details/16b89be2f5c16fba,Larissa,Pacheco,,Orthodox,10,2,0,1.21,4.14,0.0,0.0,Larissa Pacheco,67.0,,135.0,12,0.8333333333333334,0.19,0.55,,,1994-09-07
http://www.ufcstats.com/fighter-details/07797f10b9569cfc,Angel,Pacheco,,Orthodox,7,4,0,7.58,10.56,0.33,0.0,Angel Pacheco,68.0,70.0,135.0,11,0.6363636363636364,0.36,0.41,0.5,0.16,1992-01-13
http://www.ufcstats.com/fighter-details/8f4eeaf7a0df7c1a,Teemu,Packalen,Pacu,Orthodox,8,3,0,2.57,3.91,2.31,1.5,Teemu Packalen,73.0,75.0,155.0,11,0.7272727272727273,0.54,0.47,0.25,1.0,1987-05-22
http://www.ufcstats.com/fighter-details/c51da79b0346b5b7,George,Pacurariu,Constantine,,10,5,0,4.69,2.68,5.03,5.0,George Pacurariu,67.0,,135.0,15,0.6666666666666666,0.53,0.63,1.0,1.0,1984-07-28
http://www.ufcstats.com/fighter-details/856c4d2668a875f9,Cyrillo,Padilha,,,3,3,0,0.0,0.0,0.0,0.0,Cyrillo Padilha,71.0,,155.0,6,0.5,,,,,1978-01-23
http://www.ufcstats.com/fighter-details/01dd4cdc2446f665,Gary,Padilla,,,12,6,0,2.2,2.0,0.0,0.0,Gary Padilla,71.0,,205.0,18,0.6666666666666666,0.27,0.76,,0.5,1980-05-04
http://www.ufcstats.com/fighter-details/d2f43cfaf8ca3560,Fernando,Padilla,El Valiente,Orthodox,16,6,0,6.07,5.74,0.0,0.6,Fernando Padilla,73.0,76.0,145.0,22,0.7272727272727273,0.4,0.52,,1.0,1996-12-15
http://www.ufcstats.com/fighter-details/06626b6287e1ae1e,Chris,Padilla,Taco,Orthodox,17,6,1,6.19,4.88,1.13,0.3,Chris Padilla,69.0,74.0,155.0,24,0.7083333333333334,0.54,0.49,0.28,0.8,1995-09-14
http://www.ufcstats.com/fighter-details/c96e2ae6021144a1,Damacio,Page,The Angel of Death,Orthodox,19,10,0,2.05,2.47,2.63,0.9,Damacio Page,66.0,66.0,135.0,29,0.6551724137931034,0.38,0.51,0.64,0.23,1982-09-30
http://www.ufcstats.com/fighter-details/a67d071163962af8,Michael,Page,Venom,Switch,25,3,0,2.28,1.51,0.19,0.0,Michael Page,75.0,79.0,170.0,28,0.8928571428571429,0.58,0.62,0.16,0.7,1987-04-07
http://www.ufcstats.com/fighter-details/55f80a8aeffcdb33,Dustin,Pague,The Disciple,Orthodox,12,11,0,1.65,2.96,1.03,2.6,Dustin Pague,69.0,74.0,135.0,23,0.5217391304347826,0.53,0.41,0.44,0.55,1987-08-05
http://www.ufcstats.com/fighter-details/1e12c1dbbb1e2dda,Josh,Paiva,,,8,2,0,0.0,0.0,0.0,0.0,Josh Paiva,66.0,,125.0,10,0.8,,,,,1991-04-05
